title,content0,content1,content2,content3,content4,content5,content6,content7,content8,content9,content10,content11,content12,content13,content14,content15,content16,content17
第3章 抽奖升级？菊斗罗表示不信,“长老，我们有重要的事情要汇报！”胡列娜顾不上平时的礼貌，直接开门见山。,“重要的事？”月关这才抬起头，妖娆的脸上带着几分好奇，“说来听听，什么事能让你们三个这么急火火的？”,胡列娜深吸一口气，开始详细述说今天在枫染亭的经历。,从闻到香味被吸引，到看见天价菜单的震惊，再到那个年轻店主展现出的恐怖实力，最后是饭后的魂力提升奖励。,她说得极其详细，生怕漏掉任何一个细节。,月关一开始还饶有兴致地听着，但听到后面，脸上的表情逐渐变得古怪起来。,等胡列娜说完，月关直接“噗嗤”一声笑了出来。,“哈哈哈哈！”,菊斗罗笑得花枝乱颤，兰花指指着三人，眼泪都快笑出来了。,“我说你们三个小家伙，是不是被人用幻术给骗了？”,月关收起剪刀，走到三人面前，揉了揉胡列娜的脑袋。,“一碗清汤面100金魂币，就当买个教训吧。”,眼见菊斗罗完全不相信，焱和邪月直接以性命担保，证明胡列娜刚才所言非虚。,这倒是让菊斗罗微微一愣.....,随后，菊斗罗总算是收起了笑意，微微有些严肃道：“你们说的都是真的？”,,,
第4章 菊斗罗要砸店，焱舍身救门,听到菊斗罗询问，三人连连点头，焱更是拍着胸脯保证：“菊长老，我们以武魂起誓，绝对没有半句虚言！”,菊斗罗见三人不似作伪，心中不仅没有相信他们，反倒是凝重了下来。,因为此刻的他已经确认，这三小只绝对是被施展了什么幻术给迷惑住了。,不然他们绝对不可能说出如此离谱之事。,吃个饭，抽个奖就能升级？,那他们这些封号斗罗也别刻苦修炼了，以后天天去饭店报道得了！,更重要的是，胡列娜可是比比东的亲传弟子，焱和邪月也是武魂殿重点培养的天才。,现在居然被人用如此拙劣的手段给骗了，这简直是在打武魂殿的脸！,“哼！”,菊斗罗冷哼一声，兰花指轻抚脸颊，妖娆的脸上带着几分寒意。,“敢在武魂城地界上装神弄鬼，还敢骗我武魂殿的人，真是活腻了！”,他决定亲自去会会那个所谓的“神厨”，拂袖道：“我倒要看看，是何方神圣，敢在武魂城装神弄鬼！“,虽然胡列娜等人并没有受到实质性的伤害，但这在月关看来，这依然是对武魂殿的挑衅！,身为武魂殿长老，月关自然是要好好教训一下对方的！,说罢，菊斗罗就已经先一步离开庭院，身形如同飞花般优雅，但那股肃杀之气却让人不寒而栗。,院内，只剩下三小只面面相觑。,虽然他们的目的的确是想让菊斗罗去那个店里看看，但绝对不是让他以这种砸场子的架势去啊！,胡列娜看着菊斗罗那副要去砸店的模样，整个人都不好了。
第4章 菊斗罗要砸店，焱舍身救门,她本来是想让长老去验证一下她们的话，顺便让武魂殿高层知道这个天大的机缘，结果现在搞得好像要去报仇似的。,“完了完了，菊长老这是要去砸场子啊！”焱双手抓着自己的头发，欲哭无泪。,“那位前辈实力恐怕也是封号斗罗的实力，菊长老这样过去，能讨到好处吗？”邪月也是满脸焦急。,当然，对他们来说，菊斗罗会不会挨揍只是小事。,更重要的是，万一把那位神秘的前辈给惹怒了，以后他们还怎么去吃饭提升实力？,胡列娜脸色发白：“我们快追上去！必须要在菊长老动手之前解释清楚！”,三人连忙追了出去，一边跑一边在心里祈祷千万别出事。,菊斗罗身为封号斗罗，速度自然是极快。,但是商业街距离武魂殿毕竟还是有一段距离，再加上胡列娜等人也耽误了不少时间。,所以等菊斗罗到了商业街的时候，天色已经黑了下来。,随后，随后就这么背着手，就跟逛街似的，慢悠悠朝着胡列娜等人所说的街道尽头走去。,不过走着走着，菊斗罗忽然停下脚步，眉头微蹙。,作为封号斗罗，他的感知力远超常人，此刻竟然闻到了一股异常诱人的香味。,这香味不同于寻常饭菜，仿佛能够直接刺激灵魂深处，让人忍不住想要寻找源头。,“这是什么味道？”月关轻抚下巴，兰花指微翘，眼中闪过一丝惊讶。,以他的见识，各种珍馐美味都品尝过，但从未遇到过如此特殊的香味。,难道那三个小家伙说的是真的？真有这样一家神奇的饭店？,
第4章 菊斗罗要砸店，焱舍身救门,不对，这更像是幻术的手段！,月关很快反应过来，随后脸色变得冷峻。,能够影响到封号斗罗感知的幻术，看来那施术者倒是真的有几分实力。,“装神弄鬼的手段倒是不少。”月关冷笑一声，加快脚步朝着香味源头走去。,很快，他就看到了那家古朴的小店。,“枫染亭”三个字在月辉下显得格外醒目。,菊斗罗站在店门前，稍微打量了一会儿，便慢慢抬起一只脚，准备直接踹门而入。,作为封号斗罗，他有足够的信心和实力来应对任何意外情况。,然而就在他脚下刚刚发力的瞬间，就听到身后传来一声撕心裂肺的吼叫：,“脚下留门！”,焱的声音在空旷的街道上回荡，带着前所未有的焦急和恐惧。,他知道如果让菊斗罗这么硬闯进去，后果绝对不堪设想！,至少把菊斗罗引来的他们，以后是绝对不可能在这里吃饭了！,下一秒，焱直接一个饿狗扑屎，整个人横着飞了过来。,嘭！,焱结结实实撞在菊斗罗的腿上，直接用自己的身体挡住了这一脚。,也还好菊斗罗及时收回了八成的力量，否则焱非得当场报销不可。,可即便如此，巨大的冲击力还是让焱感觉五脏六腑都在翻滚。
第4章 菊斗罗要砸店，焱舍身救门,“呕…”焱捂着肚子，脸色瞬间变得煞白，差点把之前在店里吃的面条全部吐出来。,“你这小子发什么疯！”,菊斗罗被这突如其来的“袭击“搞得有些懵，捏着兰花指瞪着焱，语气中带着几分恼怒。,紧接着，邪月和胡列娜也先后赶到。,邪月顾不得地上直抽抽的焱，一个箭步冲到菊斗罗面前，防止他再有踹门的举动。,他胸口剧烈起伏着，豆大的汗珠一个接一个的顺着脸颊滴落，显然是累的不轻。,但是邪月根本就没有功夫去擦汗，而是用着有些破音的开口阻止道：,“菊长老，您...您千万不能就这样闯进去啊！不然，惹恼了那位前辈，将会是武魂殿最大的损失！”,胡列娜也踉跄着跑过来，一双小手撑着膝盖，小脸煞白得像张纸。,她张嘴想说话，却只能大口大口地喘气，好半天才挤出几个字：“菊爷爷...您...您真的不能冲动啊...”,作为精神系魂师，胡列娜的体质和耐力本就比邪月他们要弱很多。,她这从店里一路赶回武魂殿，随后为了阻止菊斗罗做出不可挽回之事，又马不停蹄狂奔而来。,几乎要让这么个娇媚美人累成个死狗，要不是要维持最后的形象，胡列娜都想顺势躺在地板上了。,当然，要说最惨的还得是焱。,他蜷缩在地上，疼得脸色青一阵白一阵。,他明明是耐力最好的，结果第一个冲到现场，却为了阻止菊斗罗的暴力行为，硬生生挨了一脚。,现在还只能在地上抽搐，在那里像条死鱼一样翻白眼呢。,
第4章 菊斗罗要砸店，焱舍身救门,菊斗罗看着三人这副狼狈样，柳眉微蹙。,这三个小崽子到底在搞什么鬼？,一个个的表现得比见了阎王还要恐怖。,“你们三个是不是脑子被门夹了？”,菊斗罗手指轻点着太阳穴，语气中带着明显的不耐烦。,“就算那人真有点本事，但在武魂城地界上，还能翻出什么浪花不成？”,,,,,,,,,,,,
第5章 天价菜单一出，菊斗罗当场石化！,店里的林枫正躺在摇椅上昏昏欲睡，今天的收获让他心情格外愉悦。,三十点美食积分虽然不多，但至少开了张，这是个好兆头。,按照这个势头发展下去，要不了多久，他就能达到激活系统商城的基础要求了！,嗯，对！,林枫现在其实连系统商城都没有激活，根据系统的说法就是：,【杂鱼宿主现在身无分文（积分），就算是给你激活商城也买不起任何东西。】,【因此，本系统给杂鱼宿主设下了一个激活商城的最基本要求，那就是十万积分！】,【所以，请加油从那些韭菜身上赚取积分吧！】,正在林枫一边想着商城里的奖励，一边快要进入梦乡的时候。,他突然听到外面有什么动静，以及下午时的那三根小韭菜的声音。,“脚下留门！”,听到焱那撕心裂肺的吼叫声，林枫的眼皮跳了跳，什么b动静？,这声音里的焦急和恐惧，就好像有人要把他的店给拆了似的。,紧接着是一阵乱七八糟的声音，什么撞击声、争吵声，还有胡列娜气喘吁吁的劝阻声。,“菊爷爷...您...您真的不能冲动啊...”,菊爷爷？,难不成是菊斗罗来了？,想到这里，林枫猛的从躺椅上坐起来，心里美滋滋的。
第5章 天价菜单一出，菊斗罗当场石化！,看来自己下午的表演很成功，这三小只肯定是回去把事情说了，然后又带人来验证。,一想到封号斗罗级别的大客户即将上门，林枫差点没笑出声来。,可随后，林枫心里又泛起了嘀咕，听胡列娜他们的意思，这菊斗罗好像是来闹事儿的？,从刚才焱那声“脚下留门”和胡列娜紧张的劝阻声来看，这位菊斗罗八成是不信邪，想要来砸场子。,不过很快林枫又放松下来，毕竟他在店里就是绝对无敌的状态，任何人都不会是他的对手。,封号斗罗又如何？在他的地盘上，神都得乖乖排队点菜。,不过作为一个“神秘前辈”，他可不能表现得太急切。,该装的高冷人设还是要装的，毕竟这关系到他以后的定价权威性。,想象一下，如果让客人看到他像个没见过世面的乡巴佬一样兴奋地冲出去迎接，那他的形象不就彻底崩塌了吗？,林枫强忍着想要起身去看看的冲动，继续躺在摇椅上装睡。,外面的声音渐渐平息下来，看样子他们应该是在商量什么。,......,店外，因为见到菊斗罗有些生气了，胡列娜三人都有些害怕。,最终还是胡列娜咬咬牙，鼓起勇气上前一步：“菊爷爷，您先别急着动手啊！要不...要不您先进去看看情况？”,“如果那位前辈真的是骗子，您再动手砸店也不迟啊！”,她现在心里慌得一批。,万一菊斗罗真的和那位神秘店主打起来，不管谁输谁赢，他们以后都别想再进店吃饭了。,
第5章 天价菜单一出，菊斗罗当场石化！,那可是能直接提升魂力的神奇地方啊！,邪月也连忙附和：“对对对！捉奸要捉双，抓贼要抓脏嘛！”,地上的焱听着这话，费力地撑起身子，脸上还带着被菊斗罗那一脚踢得留下的痛苦表情。,“是啊菊长老，您先进去看看也耽误不了多长时间啊！”,听到s三人都这么说，菊斗罗觉得这倒是个不错的主意。,他要是二话不说就砸店，传出去别人还以为他菊斗罗欺负人呢。,况且武魂殿向来讲究师出有名，就算是教训骗子，也得抓个现行才行。,“行，那我就进去会会这个所谓的'前辈’。”,菊斗罗理了理自己的衣襟，“如果真是个骗子，看我怎么收拾他！”,说罢，菊斗罗推门而入。,那优雅的身姿就算是在夜色中也显得格外妖娆，他的目光如鹰隼般锐利，扫视着店内的每一个角落。,古朴的装修，干净的桌椅，墙上的山水画……一切看起来都很正常，就是个普通的小饭店。,但是当他的目光落在柜台后那个躺在摇椅上的年轻人身上时，整个人都愣住了。,这…这就是胡列娜口中那个神秘莫测的前辈？,菊斗罗瞪大眼睛，仔细感知了一下。,没有魂力波动！,一点都没有！,这个看起来二十出头的年轻人，身上完全感受不到任何魂力的存在！
第5章 天价菜单一出，菊斗罗当场石化！,“这不可能...”菊斗罗喃喃自语，有些不敢相信自己的感知。,按照胡列娜他们的说法，这个年轻店主仅靠威压就能压制焱的武魂附体，那至少也得是高阶魂斗罗才能做到的事情。,可眼前这个人.....,菊斗罗转头看了一眼跟在自己身边的胡列娜三人，眼神充满了质疑。,胡列娜读懂对方的眼神，点了点头表示就是这个人。,z这时，菊斗罗再次闻到了那股异常诱人的香味，和刚才在街上闻到的一模一样。,“原来如此。”,菊斗罗恍然大悟，兰花指轻抚下巴。,这家伙八成和胡列娜一样，都是精神系的。,而且实力不弱，能够完美隐藏自己的魂力波动。,想到这里，菊斗罗心中冷笑。,装神弄鬼的本事倒是不小，可惜遇到了他菊斗罗！,当然，菊斗罗知道这种情况还有一种可能。,那就是对方的实力，已经和武魂殿大供奉千道流那样返璞归真的地步，这才导致他完全感受不到对方的魂力波动。,只不过看着对方那不过二十岁上下的模样，菊斗罗立刻就否定了这种可能。,察觉到有人进店，林枫就像之前胡列娜他们进店时一样，半睁开一只眼睛瞥了菊斗罗一眼。,“菜单在桌子上，想吃什么直接点。”,
第5章 天价菜单一出，菊斗罗当场石化！,说完又重新闭上眼睛，继续打盹，完全没有因为来者是封号斗罗而有任何特殊表现。,只不过美中不足的是，林枫那微微有些翘起的嘴角......,见到林枫这副云淡风轻的模样，菊斗罗差点没被气笑了。,他无视了一旁疯狂使眼色的胡列娜三人，讥讽道：“还挺会装的嘛，我倒要看看你能装到什么时候！”,说着，菊斗罗直接走到桌边，一把抓起菜单。,然而下一秒，他整个人都僵住了。,只见原本空白的菜单上，正在缓缓浮现出金光闪闪的大字：,“九级菜单（中品）”,主食：,云泽千丝银线面：8000金魂币。,龙血糯珊瑚饭：8500金魂币。,（以下省略）,......,素菜：,琉璃心果沙拉：8500金魂币。,无垢净莲藕：8800金魂币。,（省略）,......
第5章 天价菜单一出，菊斗罗当场石化！,荤菜：,炙烤雷犀肋排：10000金魂币。,冰封谷霜狼心烩：11500金魂币。,星辉斑斓雉：12000金魂币,（略）,......,,,,,,,,,,,,
第6章 浪费食物的代价，你承受不起,菜单上的菜品种类简直齐全到令人发指。,主食类从各种面条到米饭应有尽有，素菜类更是五花八门，从普通的青菜到各种奇珍异果，荤菜类就更别说了，什么飞禽走兽、山珍海味统统都有。,甜品、汤品、酒水…整整十几个大类，每个大类下面又有更多不同的选择。,各种各样的菜品名看得人眼花缭乱。,什么“云泽千丝银线面”、“龙血糯珊瑚饭”、“琉璃心果沙拉”…光听名字就让人觉得高端大气上档次。,只不过当菊斗罗看到后面的价格时，还是差点把眼珠子都给瞪出来。,一碗面8000金魂币？,这是什么概念？,要知道，8000金魂币已经足够让一个普通的三口之家无忧无虑地生活十辈子了！,结果在这破店里居然只能点一碗面？,就算他身为封号斗罗财大气粗，不在乎这点钱，但也不能这么当冤大头吧？,菊斗罗恶狠狠地瞪了林枫一眼，可那家伙还是悠闲地躺在摇椅上，那平静的表情简直就是在说：爱吃不吃，不吃出门左拐。,完全没有意识到自己定下的价格有多离谱。,“玛德，这小子真把自己当神仙了？”,菊斗罗心中暗骂，随后冷笑一声。,既然你敢开这么离谱的价格，那老子就先点一堆菜，回头不给钱，看你能把我怎么样！,“我要这个云泽千丝银线面，还有这个琉璃心果沙拉。”,菊斗罗故意提高音量，兰花指指着菜单上的菜品。
第6章 浪费食物的代价，你承受不起,“再来个炙烤雷犀肋排，嗯…这个星辉斑斓雉也来一份。”,胡列娜三人在一旁看得胆战心惊。,菊长老这是要干嘛？,感觉他这不像是要正常消费啊！,“还有这个…”,菊斗罗正准备继续点菜，突然听到一个慵懒的声音从柜台后传来。,“你确定要点这么多？”,林枫总算开口了，不过依然没有睁开眼睛。,“我店里的食物能量含量极高，就算是封号斗罗，食量也和普通人差不多。”,“点太多吃不完就是浪费，我这里不允许浪费食物。”,菊斗罗听到这话，差点没笑出声来。,这小子还真把自己当回事了？还不允许浪费食物？,“你管得着吗？本座有的是钱！”,菊斗罗故意挑衅道，兰花指轻抚脸颊。,“爱点多少点多少，你个小店主还能管到本座头上？”,林枫这才慢悠悠地睁开眼睛，淡淡地看了菊斗罗一眼。,“随你便，不过丑话说在前头，浪费食物的后果你承担不起。”,
第6章 浪费食物的代价，你承受不起,说完又重新闭上眼睛，摆明了一副爱咋咋地的态度。,菊斗罗差点被这句话给气笑了，承担不起？他菊斗罗会承担不起什么后果？,“行！那本座就继续点！”,菊斗罗恶狠狠地翻着菜单，“再来个…”,“菊长老！”,胡列娜实在看不下去了，连忙上前拉住菊斗罗的胳膊。,“您别冲动啊！那位前辈既然这么说，肯定有他的道理！”,焱也双手抱着还在隐隐作痛的肚子蹲在一边，劝阻道：“菊长老，要不您就少点一些？”,邪月更是直接挡在菊斗罗面前：“长老，咱们这次的本意不是来吃饭的，只是来验证情况的，点一两样意思意思就行了！”,三人的极力劝阻让菊斗罗稍微冷静了一些。,“行，那就再来个暮雪暖玉汤，最后来个碧血丹心酿。”,菊斗罗冷哼一声，总算停止了点菜。,“稍等。”,林枫慢悠悠地从摇椅上起身，穿上围裙，戴上厨师帽就要进入后厨。,也就是这个时候，胡列娜壮着胆子开口了：“那个…前辈，我们三个能不能也点一碗清汤面？”,她的声音带着小心翼翼的试探，生怕惹恼了这位神秘的店主。,胡列娜心里清楚得很，今天菊斗罗这架势，是非要闹事不可。,作为把菊斗罗引来的他们三人，恐怕以后再也不被允许进来吃饭了。
第6章 浪费食物的代价，你承受不起,一想到这里，胡列娜就难受得直抽抽。,这可是能直接提升魂力的神奇地方啊！错过了这个村，上哪找这个店去？,因此，她决定在彻底被拉黑之前，能多吃一顿是一顿。,邪月和焱也瞬间回过神来，连忙开口附和。,“对对对！我们也想点三碗清汤面！”焱捂着还在隐隐作痛的肚子，语气里带着明显的渴望。,“前辈，求求您了！”邪月更是直接躬身行礼，态度要多诚恳有多诚恳。,然而面对三人的点餐请求，林枫只是摇了摇头。,见此情景，胡列娜三人的心瞬间凉了半截。,完了！,他们以为对方现在就不允许他们再来吃饭了，三人瞬间心如死灰。,或许是在菊斗罗那庞大消费数额之下，林枫可能根本就看不上他们这三百金魂币的小生意。,三人面如死灰，脸上写满了绝望。,早知如此，他们干嘛要把这事儿告诉菊斗罗，自己默默的吃饭升级不香吗？,胡列娜更是险些哭出声来，她感觉一条充满光明的康庄大道，就要因为今天的事情彻底断送了。,不过下一秒，林枫的话就让他们重新燃起希望。,“通常情况下，一个人一天只能在我这里吃一顿饭。”林枫的语调依然慵懒，但听在三人耳中却是天籁之音。“你们要是还想吃，那就明天再来吧。”,说到这里，林枫的声音顿了顿，淡淡补充道：“只要是我店里的顾客，没有高低贵贱之分，只有先来后到，无论消费多少皆是如此。”,
第6章 浪费食物的代价，你承受不起,听到这话，胡列娜三人差点没激动得跳起来。,原来不是不让他们吃，而是店里的规矩如此！,“太好了！“焱激动得一挥拳头，结果牵动了伤口，疼得他龇牙咧嘴。,胡列娜眼眶都红了，感动得稀里哗啦：“前辈您真的太好了！“,邪月也长舒一口气，紧绷的神经终于放松下来。,一旁的菊斗罗看着这三个小崽子的反应，嘴角抽了抽。,至于嘛？不就是一碗破面条，感动成这样？,不过他很快就把注意力转回到林枫身上，撇嘴道：“行了，别在那装好人了，赶紧做菜吧！“,林枫瞥了菊斗罗一眼，也没有理会他的挑衅，只是嘴角勾起一个古怪的笑容，转身走进厨房。,菊斗罗坐在椅子上，双臂抱胸，一副等着看好戏的模样。,他已经想好了，等会儿那小子端菜上来，他就找茬说菜品质量有问题，然后拒绝付款，看对方能把他怎么样。,,,,,,,
第7章 这么说，你想吃霸王餐咯？,刚才林枫突然补上的那一句不是因为别的，正是担心胡列娜他们误会。,毕竟要是传出去他会优先接待大客户，而无视小客户的话，名声可是会变差的！,虽然菊斗罗这种封号斗罗级别的客户确实让他激动，但这些小韭菜的基数无比庞大，也是不可忽视的收入来源。,再说了，这些小韭菜又不是永远都是小韭菜，他们在自己的店里消费，成长速度绝对会像坐火箭一样快！,他们很快就能成长到魂帝，魂圣级别的大韭菜，解锁更高级菜单，那消费能力也会大大增长，那才是真正的财源滚滚！,所以这种看似公平实则精明的表态，既维护了店铺的形象，又稳住了所有客户的心。林枫暗自为自己的商业头脑点赞，这波操作简直完美！,......,厨房里传来锅碗瓢盆的碰撞声，还有那诱人的香味越来越浓。,别说胡列娜他们，就连菊斗罗闻着这香味都默默咽了口口水。,他连忙摇摇头，把这念头甩出脑海。,这肯定是幻术！绝对是幻术！,作为封号斗罗，他可不能被这种小把戏给迷惑了。,不过说归说，那股香味实在是太诱人了，就算明知道是幻术，闻着也让人食指大动。,菊斗罗暗暗咬牙，强迫自己不去在意那股香味。,没过多久，林枫就端着一个巨大的托盘走出来，上面摆满了菊斗罗刚才点的所有菜品。,云泽千丝银线面晶莹剔透，面条细如发丝却韧性十足。,琉璃心果沙拉色彩斑斓，每一颗果实都像宝石般闪闪发光。,炙烤雷犀肋排焦糖色的外皮散发着诱人光泽，肉香扑鼻。
第7章 这么说，你想吃霸王餐咯？,星辉斑斓雉更是造型精美，就像艺术品般让人不忍下口。,看到林枫这么快就做好了全部的菜，菊斗罗微微一愣。,“这么快？”,就算是武魂殿最好的食物系厨师，要做出这么多菜品也得费一番时间吧？,这家伙竟然几分钟就全部搞定了？,林枫没有理会他的疑问，只是将餐食一一摆好，淡淡留下一句：“慢用。”,然后就回到柜台后的摇椅上，重新闭目养神。,不过他心里确实有些嘲讽地想道：他都有美食系统了，做菜“快亿点”很合理吧？,系统直接提供食材，还能加速烹饪过程，要是这还做不快，那他这个穿越者也太废物了。,还好菊斗罗不是现代人，不然非得怀疑他上的是预制菜不可。,菊斗罗盯着面前这一桌子菜，眉头紧皱。,光从卖相上看，这些菜品确实精美到了极点，每一道都堪称艺术品。,可越是这样，他越觉得不对劲。,他先是拿起桌上的翡翠色酒壶，打开封口。,瞬间，浓郁的酒香瞬间弥漫整个餐馆。,这酒香不同于寻常的酒水，带着一种说不出的清香和甘甜，仿佛山间清泉与百花精华的完美融合。,胡列娜三人闻到酒香，口中瞬间分泌大量口水。焱忍不住舔了舔嘴唇，眼睛都直了：“这什么酒？光闻着就让人醉了！”,
第7章 这么说，你想吃霸王餐咯？,邪月和胡列娜也是如此，两人都不自觉地朝着酒壶的方向凑了凑，想要更仔细地品味这股香气。,菊斗罗更是眼神一亮，完全忘记了自己来这里的目的。刚才还在想着找茬的他，此刻却被这酒香彻底征服了。,他都顾不得将酒倒进杯子里，更顾不得什么封号斗罗的风度，而是就这么直接怼着酒壶狂饮一口。,“咕噜噜——”,清脆的吞咽声在安静的餐厅里格外明显。,菊斗罗放下酒壶，长长地舒了口气：“哈~好酒！”,随后，菊斗罗又夹起一筷子银线面，面条在灯光下泛着珍珠般的光泽，入口的瞬间，一种前所未有的层次感在舌尖爆发。,第一口是清淡的鲜甜，仿佛山泉水的纯净；第二口竟然是浓郁的肉香，像是经过数日慢炖的骨汤精华；第三口又变成了淡雅的花香，如同置身于春日花园。,菊斗罗瞪大眼睛，这面条怎么回事？每一口的味道都完全不同，但又和谐统一，就像是在品尝一部味觉交响曲。,之后他又逐一品尝了其他餐点，每一种都让他感到惊艳。,琉璃心果沙拉入口即化，,炙烤雷犀肋排外焦内嫩，,星辉斑斓雉的口感更是让他这个见过世面的封号斗罗都忍不住连连点头。,三小只在一旁眼巴巴的看着，一个劲的咽口水。,焱的眼睛死死盯着菊斗罗面前的雷犀肋排，那副想要扑上去抢食的表情要多可怜有多可怜。,胡列娜更是下意识地舔了舔嘴唇，小声嘀咕道：“菊爷爷吃得好香啊…”,邪月则是不断地吞咽着口水，喉结上下滚动，恨不得自己也能尝一口。,只可惜菊斗罗完全沉浸在美食里，哪还有心思注意他们的表现？
